CustomerID,CreditScore,Country,Gender,Age,TenureYears,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Churn
CUST20765,604,Germany,Male,26,0,0.0,1,0,1,125334.78,0
CUST20766,735,Spain,Male,64,7,0.0,3,1,1,96491.48,0
CUST20767,584,Germany,Female,59,6,140452.7,1,0,1,65442.27,0
CUST20768,436,France,Female,39,1,108951.17,3,1,0,95540.34,0
CUST20769,565,France,Female,46,2,3640.85,1,0,1,100501.49,0
CUST20770,477,Germany,Male,68,3,40318.52,1,0,0,133680.27,0
CUST20771,691,France,Female,37,7,73395.52,1,1,0,37923.0,0
CUST20772,421,France,Male,19,3,9212.97,2,0,1,144624.3,0
CUST20773,654,France,Female,25,9,0.0,1,1,0,86042.49,0
CUST20774,414,Germany,Female,49,4,66243.43,2,0,0,62223.1,0
CUST20775,836,Germany,Male,69,1,106493.47,3,0,0,60845.89,0
CUST20776,670,Germany,Male,56,1,107552.15,1,1,0,39938.45,1
CUST20777,419,Germany,Male,50,4,123138.06,2,1,1,15000.0,0
CUST20778,829,Spain,Female,34,4,0.0,3,1,1,115482.99,0
CUST20779,636,France,Female,40,8,78184.61,2,0,1,174139.89,1
CUST20780,653,Germany,Male,19,5,60235.17,3,1,0,15000.0,0
CUST20781,381,Germany,Female,37,1,70202.86,2,1,1,42230.74,0
CUST20782,443,France,Female,50,2,63352.01,1,1,1,118821.24,0
CUST20783,753,France,Male,65,6,38675.35,2,0,0,82946.34,1
CUST20784,583,France,Female,65,3,0.0,2,1,1,122548.87,0
CUST20785,658,France,Male,60,7,138900.6,1,0,0,80422.58,0
CUST20786,843,France,Male,19,10,93149.46,3,0,1,58871.76,0
CUST20787,564,France,Male,60,3,0.0,1,1,1,74837.11,0
CUST20788,540,France,Male,29,6,101022.24,1,1,1,15000.0,0
CUST20789,751,Spain,Male,50,9,50398.24,1,1,0,33543.2,1
CUST20790,383,Spain,Male,67,2,51956.52,3,0,1,127672.57,0
CUST20791,577,Germany,Male,64,5,32737.2,2,0,1,138635.49,0
CUST20792,777,France,Female,52,3,104531.18,3,1,1,148277.47,0
CUST20793,463,Spain,Male,33,6,31009.7,2,0,1,104839.12,0
CUST20794,502,France,Female,45,8,14674.09,1,1,0,15000.0,0
CUST20795,586,France,Male,54,1,137245.96,2,0,0,56424.71,0
CUST20796,387,Germany,Male,44,2,65161.52,1,1,0,144609.51,0
CUST20797,385,Germany,Female,39,0,66888.25,2,1,0,158037.44,0
CUST20798,475,France,Male,38,0,113085.53,1,1,0,146319.15,0
CUST20799,798,Spain,Female,49,0,38282.73,3,0,0,74368.64,0
CUST20800,460,France,Female,19,7,49251.58,2,1,1,26204.09,0
CUST20801,715,France,Male,69,9,91814.34,1,0,0,83171.58,0
CUST20802,563,Germany,Female,23,4,0.0,3,1,0,85666.32,1
CUST20803,730,Germany,Male,69,9,87160.45,2,1,1,155450.42,0
CUST20804,515,Spain,Female,19,8,33435.87,1,1,1,95250.61,0
CUST20805,787,France,Male,44,8,122050.99,2,1,0,85750.65,0
CUST20806,535,Germany,Male,39,8,105066.48,1,1,1,88307.28,0
CUST20807,745,France,Female,47,2,97800.16,3,0,0,102993.65,0
CUST20808,765,France,Male,40,5,0.0,2,1,0,113189.8,0
CUST20809,565,Germany,Female,64,5,69313.25,3,1,0,52395.82,0
CUST20810,683,Spain,Female,18,7,10250.34,3,1,1,37407.08,0
CUST20811,409,France,Female,69,8,72972.49,3,0,0,146675.13,0
CUST20812,598,Spain,Male,53,1,0.0,2,1,1,15000.0,0
CUST20813,536,Germany,Female,58,7,0.0,1,0,1,158698.64,0
CUST20814,827,Germany,Male,25,9,140396.85,2,0,0,15000.0,0
CUST20815,817,Spain,Male,21,1,95297.92,2,1,1,58695.65,0
CUST20816,741,France,Male,38,4,55540.13,1,0,0,128733.43,0
CUST20817,824,France,Male,34,9,25019.12,3,0,1,85015.39,0
CUST20818,837,Spain,Male,58,0,15366.03,3,1,0,25758.54,1
CUST20819,733,France,Male,64,1,86008.57,2,0,1,104189.27,0
CUST20820,646,Spain,Female,40,8,56100.22,3,1,0,88015.2,0
CUST20821,452,Spain,Male,57,1,160065.6,3,1,0,75277.83,1
CUST20822,757,Spain,Male,21,7,64838.0,1,0,1,56923.5,1
CUST20823,447,Germany,Male,56,9,78229.63,2,1,1,83442.73,0
CUST20824,442,Germany,Female,23,5,0.0,3,0,0,58813.53,0
CUST20825,789,Spain,Female,52,5,55161.54,2,1,0,194553.97,0
CUST20826,407,France,Male,37,4,84734.53,3,0,0,74199.23,0
CUST20827,420,France,Male,39,4,54496.79,2,1,1,68180.94,0
CUST20828,605,Germany,Female,32,4,48290.43,1,1,1,60626.37,0
CUST20829,642,Germany,Female,38,6,92980.03,2,0,0,164962.79,0
CUST20830,372,Spain,Female,63,9,158315.28,2,1,1,15000.0,0
CUST20831,539,Spain,Male,60,10,82973.32,3,1,0,101174.46,0
CUST20832,462,Germany,Male,35,9,137930.25,1,1,1,74231.95,0
CUST20833,501,France,Male,33,1,109188.13,1,0,0,20947.0,0
CUST20834,440,France,Male,44,3,134639.44,1,0,0,48141.57,0
CUST20835,688,Spain,Female,53,8,41465.4,2,1,1,99262.93,0
CUST20836,586,Germany,Female,27,6,63618.99,3,0,0,46102.31,0
CUST20837,829,Germany,Male,55,3,63847.45,2,0,0,96680.38,1
CUST20838,354,Germany,Female,67,3,105045.25,3,0,0,162811.9,0
CUST20839,738,Spain,Male,61,1,118582.71,3,0,1,92677.03,0
CUST20840,804,France,Female,46,3,81878.09,2,0,1,19591.94,0
CUST20841,593,France,Male,34,4,123218.86,2,0,0,46894.17,0
CUST20842,699,Spain,Female,34,4,44016.77,1,1,1,72156.74,1
CUST20843,570,Germany,Female,56,6,123695.77,3,1,1,69149.42,0
CUST20844,647,Spain,Male,41,3,130869.52,3,1,0,91840.62,1
CUST20845,803,France,Male,23,2,112262.3,3,0,1,99059.93,0
CUST20846,615,France,Female,53,9,82379.34,3,1,0,162873.76,0
CUST20847,639,Spain,Female,25,4,114232.78,2,1,0,84832.62,0
CUST20848,843,Spain,Male,69,2,25829.75,1,1,1,33151.25,0
CUST20849,598,France,Female,39,6,85909.92,3,1,0,136921.28,1
CUST20850,436,Spain,Male,35,5,91528.08,2,0,0,141836.11,0
CUST20851,691,France,Female,20,6,1876.64,3,1,0,95459.94,1
CUST20852,696,France,Female,26,2,101102.13,3,1,0,73912.25,0
CUST20853,468,Spain,Male,67,7,6314.97,1,0,1,113014.59,0
CUST20854,714,France,Male,45,2,51464.49,2,0,1,75501.41,1
CUST20855,381,France,Female,64,9,77186.85,2,0,1,15000.0,0
CUST20856,510,France,Female,67,4,34809.5,2,0,1,110356.34,0
CUST20857,777,Germany,Male,20,4,79540.47,1,1,0,125151.32,0
CUST20858,658,France,Female,37,4,78660.63,1,1,0,149848.93,0
CUST20859,653,France,Female,61,4,29890.01,2,1,0,52115.87,1
CUST20860,660,France,Male,43,7,106238.6,1,1,1,95177.44,0
CUST20861,432,Germany,Female,44,5,32971.39,1,0,0,96150.98,0
CUST20862,830,Germany,Male,47,1,200838.59,1,0,1,88842.22,0
CUST20863,499,France,Male,54,6,68978.66,3,1,0,90168.52,0
CUST20864,743,Germany,Male,66,2,10578.82,1,1,1,86671.12,1
CUST20865,844,Germany,Male,64,1,20861.2,2,0,1,94528.72,0
CUST20866,470,Germany,Male,50,9,138116.93,1,1,0,118330.65,0
CUST20867,667,Germany,Female,48,3,52496.66,2,0,0,139912.94,0
CUST20868,371,France,Male,36,6,0.0,1,1,0,50965.04,0
CUST20869,668,Germany,Female,24,1,121954.2,1,0,0,77246.44,1
CUST20870,570,Spain,Male,54,3,52143.44,2,0,1,65982.63,0
CUST20871,386,France,Female,18,4,110938.07,3,0,1,59544.74,0
CUST20872,686,France,Female,54,1,126456.13,1,1,0,15000.0,0
CUST20873,834,France,Male,43,10,90095.49,2,0,1,86090.01,1
CUST20874,391,Spain,Male,58,3,206774.91,3,0,1,106569.42,0
CUST20875,796,Spain,Female,67,6,0.0,2,1,1,78020.51,0
CUST20876,771,Spain,Male,46,6,30012.75,3,1,1,84596.89,0
CUST20877,623,France,Female,47,4,60922.75,1,0,0,103829.66,1
CUST20878,800,Germany,Female,43,6,199364.54,3,1,0,148500.39,0
CUST20879,504,France,Female,37,6,173890.14,1,1,1,66110.6,0
CUST20880,710,Spain,Male,22,0,145878.0,2,0,0,32277.45,0
CUST20881,699,Germany,Male,19,7,31323.18,2,1,1,80930.19,0
CUST20882,640,Germany,Female,55,1,37736.69,1,0,1,169760.26,0
CUST20883,766,Germany,Female,65,4,29429.2,3,1,1,32759.47,0
CUST20884,788,Spain,Female,20,4,31911.52,3,0,0,114256.11,0
CUST20885,743,Spain,Female,35,4,157098.75,1,0,0,137106.1,0
CUST20886,644,Spain,Male,49,0,61592.81,1,1,1,15000.0,0
CUST20887,838,Germany,Male,54,7,68867.6,3,1,1,103460.01,0
CUST20888,627,Spain,Female,56,4,117591.27,2,1,0,112153.48,0
CUST20889,668,Spain,Male,54,0,0.0,1,0,1,72969.92,0
CUST20890,444,Germany,Female,22,0,77895.52,3,1,1,55910.26,0
CUST20891,510,Spain,Male,31,5,14672.05,3,1,1,58420.19,0
CUST20892,802,Spain,Male,42,7,58807.18,2,1,1,70214.42,0
CUST20893,598,Spain,Male,21,6,42746.86,1,0,1,71405.68,0
CUST20894,605,France,Female,35,7,39911.06,1,1,1,62915.03,0
CUST20895,758,Spain,Female,38,8,87407.0,2,1,1,69498.61,0
CUST20896,513,Germany,Female,68,9,87166.74,1,0,0,138585.63,0
CUST20897,482,France,Male,34,10,62909.87,2,0,1,30350.7,0
CUST20898,354,Germany,Male,68,9,95387.64,1,1,0,15000.0,0
CUST20899,465,Spain,Female,54,8,27226.2,1,1,1,139305.33,0
CUST20900,606,Spain,Female,53,4,112487.22,1,0,0,76359.2,0
CUST20901,712,Spain,Male,60,5,63659.05,2,0,0,67529.55,0
CUST20902,514,Spain,Male,61,6,48398.5,2,1,0,79995.23,0
CUST20903,572,Germany,Female,29,1,31288.27,2,0,0,94417.45,0
CUST20904,460,Spain,Male,39,7,61723.14,3,0,1,61417.69,0
CUST20905,758,France,Female,45,6,177885.16,2,1,1,107766.9,0
CUST20906,612,France,Male,68,5,71517.74,1,1,1,41698.18,1
CUST20907,421,France,Female,20,9,12057.81,3,0,1,71417.82,0
CUST20908,654,Spain,Female,42,7,125535.05,3,1,1,15000.0,0
CUST20909,517,Germany,Female,29,10,49043.94,2,1,1,137750.67,0
CUST20910,782,Spain,Female,28,10,90606.75,1,1,0,77076.05,0
CUST20911,484,Germany,Male,57,9,41688.67,3,1,1,115154.68,0
CUST20912,782,Germany,Male,28,3,145442.53,3,0,0,106445.86,0
CUST20913,698,Spain,Female,59,2,42508.21,2,1,1,109741.62,0
CUST20914,417,Germany,Male,69,3,151882.19,1,0,1,84650.1,0
CUST20915,729,Germany,Female,58,7,17290.67,1,1,1,102470.23,0
CUST20916,710,France,Female,26,9,58890.15,1,1,1,41742.2,0
CUST20917,578,Germany,Male,25,9,151999.77,1,1,0,32296.96,0
CUST20918,430,France,Male,40,7,84249.58,1,0,1,80450.23,1
CUST20919,589,France,Female,46,7,199930.63,2,1,1,54410.06,0
CUST20920,654,France,Male,58,10,60197.28,1,0,0,149145.89,0
CUST20921,416,France,Male,39,7,89137.36,1,0,0,101881.5,0
CUST20922,520,France,Male,26,1,179783.21,3,1,1,52758.34,0
CUST20923,700,France,Female,69,5,0.0,3,1,1,72780.68,0
CUST20924,626,France,Female,65,3,0.0,1,0,1,90985.3,0
CUST20925,846,Spain,Male,52,7,31247.05,3,1,1,81939.87,0
CUST20926,458,France,Female,54,6,119735.5,3,1,0,97228.57,0
CUST20927,738,Germany,Female,66,3,0.0,2,0,0,88089.45,1
CUST20928,562,France,Male,42,3,107837.7,2,1,1,22420.45,0
CUST20929,461,Spain,Male,25,0,103968.87,2,0,0,15000.0,0
CUST20930,825,France,Male,49,3,185791.46,1,0,0,68187.59,0
CUST20931,661,Spain,Male,41,9,132501.67,2,0,0,110222.17,0
CUST20932,617,Germany,Male,59,7,95022.76,3,1,0,68693.39,1
CUST20933,497,Spain,Male,58,10,149752.31,2,1,1,140645.39,0
CUST20934,790,Germany,Female,42,10,104639.72,2,0,0,82890.1,0
CUST20935,365,Germany,Female,37,9,49696.15,1,0,0,146073.82,0
CUST20936,407,Spain,Female,39,1,12046.68,3,1,0,136835.65,0
CUST20937,439,Spain,Male,50,3,43684.89,1,1,0,132307.91,0
CUST20938,676,Germany,Male,51,0,72795.94,3,1,1,30841.98,0
CUST20939,401,Spain,Female,44,1,84626.01,1,1,1,85771.33,0
CUST20940,748,Spain,Male,45,2,0.0,1,1,0,140024.81,0
CUST20941,447,Spain,Female,69,3,62924.18,1,1,0,97255.51,0
CUST20942,688,Spain,Female,31,0,76572.0,2,0,1,109946.2,0
CUST20943,747,France,Female,27,9,105114.56,3,0,1,22545.07,0
CUST20944,789,Germany,Male,59,5,164474.05,2,0,1,171345.55,0
CUST20945,496,Germany,Male,66,7,85210.94,1,1,1,49388.15,0
CUST20946,387,Spain,Male,49,7,24974.04,1,1,1,15000.0,0
CUST20947,728,France,Female,38,10,0.0,1,1,0,69199.34,1
CUST20948,574,Spain,Male,36,1,112785.6,2,0,0,15000.0,0
CUST20949,824,France,Female,42,3,27200.2,3,0,0,36169.37,0
CUST20950,444,Germany,Female,20,3,122676.03,3,1,0,200133.03,0
CUST20951,637,Spain,Male,45,6,151858.11,3,0,1,67898.17,0
CUST20952,409,France,Male,32,5,0.0,1,1,1,20749.58,0
CUST20953,592,Spain,Male,31,8,105464.09,2,0,1,86138.4,0
CUST20954,350,Spain,Male,47,6,146094.23,1,1,1,44598.83,0
CUST20955,725,France,Female,68,2,131047.16,2,1,0,123903.36,0
CUST20956,652,France,Female,28,6,0.0,2,0,0,44970.48,0
CUST20957,398,France,Male,65,10,28049.14,3,0,1,97183.02,0
CUST20958,599,Spain,Female,45,6,4590.07,2,1,0,33382.34,0
CUST20959,564,Spain,Male,68,6,103791.0,1,0,1,201956.27,0
CUST20960,686,Germany,Male,37,1,97732.96,2,1,1,107663.07,0
CUST20961,599,France,Male,69,0,0.0,2,0,0,78452.24,0
CUST20962,579,France,Male,52,2,58454.26,2,0,1,71816.88,0
CUST20963,765,France,Female,52,0,119039.59,1,0,1,60088.0,0
CUST20964,609,Germany,Female,47,4,83138.68,2,0,0,50758.89,0
CUST20965,757,Spain,Female,41,9,83044.68,2,0,0,49522.15,0
CUST20966,792,France,Male,45,4,54925.35,3,0,0,160524.8,0
CUST20967,774,Spain,Female,62,7,16758.25,3,1,0,60132.37,0
CUST20968,827,France,Female,59,9,74061.93,1,1,0,15000.0,0
CUST20969,698,Germany,Female,19,8,77865.14,3,0,1,32531.45,0
CUST20970,630,Spain,Female,54,7,108839.0,1,0,0,126747.61,1
CUST20971,615,Germany,Male,61,8,113307.5,3,1,0,73645.42,1
CUST20972,452,Germany,Male,56,3,79722.38,2,1,0,78966.33,0
CUST20973,763,Germany,Male,43,4,135219.96,3,0,0,137641.65,0
CUST20974,696,Germany,Male,35,4,54379.14,3,1,0,50027.5,0
CUST20975,786,France,Male,53,8,0.0,2,0,0,113458.8,0
CUST20976,700,France,Male,52,4,101237.95,2,1,1,54945.26,0
CUST20977,590,Spain,Male,37,10,81950.88,3,1,1,110914.45,0
CUST20978,497,Spain,Male,39,2,102331.23,2,1,0,67398.91,0
CUST20979,842,Spain,Male,37,1,5455.18,2,1,1,74130.29,0
CUST20980,716,France,Male,20,7,173493.78,2,0,1,121906.01,0
CUST20981,787,France,Female,19,8,114077.63,2,1,1,118661.12,0
CUST20982,642,France,Male,22,7,59160.17,1,1,1,77555.74,0
CUST20983,605,France,Male,40,3,23550.08,1,0,0,63776.93,0
CUST20984,367,Germany,Female,44,0,134243.44,3,0,1,156961.64,0
CUST20985,384,France,Male,39,3,14402.66,2,1,1,111519.89,0
CUST20986,703,Spain,Female,67,5,199375.07,2,0,0,67398.62,0
CUST20987,462,France,Male,29,4,41273.73,1,1,1,55611.2,0
CUST20988,391,Germany,Male,38,10,169627.79,3,0,0,131120.39,0
CUST20989,738,France,Male,30,9,64853.94,2,0,0,90193.0,0
CUST20990,660,Germany,Male,33,8,161941.07,1,0,0,77640.12,0
CUST20991,405,France,Male,48,0,34582.23,1,1,0,90173.88,0
CUST20992,599,Germany,Female,34,1,76036.0,2,1,1,100200.86,0
CUST20993,584,Spain,Male,34,4,119261.21,2,0,1,82448.99,0
CUST20994,351,Spain,Female,52,6,111414.24,1,1,1,139165.91,0
CUST20995,652,France,Male,61,7,135541.9,1,0,0,141670.23,1
CUST20996,548,Germany,Female,29,3,48189.03,1,1,0,108934.97,0
CUST20997,789,Spain,Female,23,1,79664.46,1,1,1,146862.35,0
CUST20998,407,Germany,Female,30,3,143661.37,3,0,0,85382.35,0
CUST20999,773,Germany,Female,48,8,36210.95,2,1,1,116064.9,0
CUST21000,353,Germany,Female,67,10,106489.76,2,0,1,130200.53,1
CUST21001,732,Spain,Female,26,10,62946.19,1,1,0,130856.72,1
CUST21002,741,Germany,Male,20,6,86323.08,2,0,1,126219.96,0
CUST21003,553,Spain,Female,45,1,79650.26,3,1,1,113403.51,1
CUST21004,490,Spain,Male,69,10,31644.43,3,1,0,173070.77,0
CUST21005,421,Germany,Female,46,1,60661.87,2,0,1,60713.69,0
CUST21006,519,France,Male,66,2,82971.27,1,0,1,78015.06,0
CUST21007,684,France,Female,51,10,69350.18,2,1,0,75347.03,0
CUST21008,712,Germany,Male,19,5,161500.48,1,0,0,68436.98,0
CUST21009,440,Spain,Female,40,2,130547.56,1,1,1,15000.0,0
CUST21010,355,Germany,Male,58,5,90948.93,3,0,1,146868.92,0
CUST21011,630,France,Female,44,0,33026.96,3,0,0,38828.18,1
CUST21012,640,Spain,Male,28,3,29678.73,3,1,0,92641.67,0
CUST21013,840,France,Male,27,10,183559.61,2,0,1,21016.25,0
CUST21014,730,Germany,Male,52,3,19456.3,3,0,0,112932.21,1
CUST21015,625,France,Male,42,9,81262.28,2,1,0,49657.18,0
CUST21016,645,France,Male,47,5,94852.18,1,0,0,33881.71,0
CUST21017,672,Spain,Male,37,7,57877.2,1,0,0,93745.46,0
CUST21018,575,Spain,Male,35,7,19878.79,1,1,0,53466.94,0
CUST21019,688,France,Male,52,6,31830.68,3,1,0,59162.84,0
CUST21020,447,France,Female,18,0,44942.22,1,0,0,92730.53,0
CUST21021,765,Germany,Female,40,10,35977.89,3,0,0,120999.53,0
CUST21022,780,Spain,Male,37,5,148024.62,3,1,1,48171.98,0
CUST21023,567,Germany,Male,58,7,74498.07,2,1,0,40396.34,1
CUST21024,578,Spain,Male,55,6,46190.94,3,0,1,86056.77,0
CUST21025,598,Germany,Female,40,7,80882.69,1,1,0,109266.37,0
CUST21026,758,Germany,Female,31,3,111737.57,2,1,0,150823.98,1
CUST21027,437,France,Female,30,9,56045.92,1,1,1,36790.17,0
CUST21028,520,Spain,Male,28,2,124608.97,1,1,1,70691.48,1
CUST21029,657,Spain,Male,32,7,5086.93,1,1,0,137910.37,0
CUST21030,696,France,Male,57,6,139421.7,3,0,1,173789.25,0
CUST21031,497,Spain,Male,20,5,74507.62,3,0,0,40310.91,0
CUST21032,408,Spain,Female,19,0,72359.32,3,1,0,51753.46,1
CUST21033,603,Germany,Male,46,4,36884.21,3,1,0,102149.5,0
CUST21034,669,Spain,Male,29,0,7468.24,3,1,1,59001.56,0
CUST21035,733,Germany,Male,61,5,0.0,3,1,1,50834.57,0
CUST21036,351,France,Male,57,7,33047.28,1,0,1,96001.18,0
CUST21037,358,Spain,Female,57,5,107322.03,3,1,0,154723.9,0
CUST21038,543,France,Female,41,8,22129.69,3,0,0,26073.3,1
CUST21039,631,Spain,Female,40,3,0.0,1,1,1,152425.03,0
CUST21040,351,France,Male,40,3,25001.41,1,0,1,59135.39,0
CUST21041,436,Germany,Female,28,4,53834.17,3,1,1,100560.64,1
CUST21042,559,Spain,Male,47,2,55997.43,3,1,1,156588.28,0
CUST21043,489,Germany,Female,62,8,67910.89,1,1,0,99639.56,0
CUST21044,705,Spain,Male,31,8,131793.35,1,1,1,71612.9,0
CUST21045,367,France,Female,20,4,143708.99,2,1,1,117317.9,0
CUST21046,794,France,Male,47,8,185300.44,1,0,1,77207.52,0
CUST21047,434,France,Female,38,0,0.0,3,1,0,108460.8,0
CUST21048,570,France,Female,59,1,27926.38,2,0,1,75789.36,0
CUST21049,843,France,Male,62,3,113416.68,1,1,1,123751.88,0
CUST21050,681,Germany,Female,67,4,50028.28,3,0,1,22259.57,0
CUST21051,849,France,Male,38,2,122343.26,3,0,0,39391.53,0
CUST21052,359,Spain,Male,64,5,86391.24,3,1,1,21598.22,0
CUST21053,709,France,Male,24,8,161856.23,3,0,1,82460.68,0
CUST21054,387,Spain,Female,37,5,132349.39,1,0,0,16170.78,0
CUST21055,655,Spain,Female,31,4,133355.91,3,1,1,53867.58,1
CUST21056,512,Spain,Male,66,0,52347.06,3,1,0,35162.11,0
CUST21057,738,Spain,Female,49,3,69639.65,3,0,0,151585.43,0
CUST21058,412,Spain,Female,37,8,58211.06,1,0,1,40419.38,0
CUST21059,798,Spain,Female,25,8,0.0,2,0,0,27105.44,0
CUST21060,590,Germany,Male,58,1,155947.31,3,1,0,96175.23,0
CUST21061,609,Germany,Female,52,0,115996.3,1,0,0,160906.95,0
CUST21062,635,Germany,Female,62,9,56023.51,2,1,1,79776.98,0
CUST21063,367,Germany,Female,40,1,146752.59,3,1,0,83257.63,0
CUST21064,505,Germany,Female,25,6,40329.78,3,0,0,143084.09,0
CUST21065,704,France,Male,35,9,0.0,2,1,1,124520.32,0
CUST21066,830,Spain,Female,50,8,130405.34,3,1,0,104143.67,0
CUST21067,842,Spain,Male,30,6,4679.19,3,1,1,58794.67,0
CUST21068,617,Spain,Male,21,4,64232.35,3,1,1,105518.11,0
CUST21069,479,France,Female,60,8,86336.77,1,1,1,23764.72,0
CUST21070,588,Spain,Female,45,7,96200.59,1,1,1,56934.6,0
CUST21071,581,Germany,Female,38,9,121662.06,1,1,1,149415.82,0
CUST21072,548,France,Male,46,5,106946.83,2,0,1,143589.67,0
CUST21073,530,Spain,Female,56,10,105244.09,2,0,1,104686.81,0
CUST21074,784,Spain,Female,18,8,31508.65,1,1,1,15000.0,1
CUST21075,545,Spain,Male,40,0,91183.4,3,0,1,30630.03,0
CUST21076,364,Germany,Female,31,3,0.0,1,0,1,54423.74,0
CUST21077,710,France,Female,22,8,160917.57,3,0,0,77273.54,0
CUST21078,682,France,Male,19,1,0.0,2,0,1,28731.5,0
CUST21079,539,Spain,Female,40,7,55945.81,3,0,0,73915.88,1
CUST21080,664,Spain,Male,46,3,2461.92,1,1,0,164528.29,0
CUST21081,820,France,Female,44,2,34840.85,1,1,0,103037.61,0
CUST21082,812,Spain,Female,58,5,75738.56,3,0,0,94847.2,0
CUST21083,744,France,Male,41,10,45918.3,2,0,0,39210.01,0
CUST21084,641,Spain,Male,48,9,137933.54,2,1,1,15000.0,0
CUST21085,363,France,Female,60,4,87479.56,1,1,0,29731.16,1
CUST21086,606,Spain,Female,52,0,49539.96,3,0,0,15000.0,0
CUST21087,759,France,Female,65,9,67652.99,1,1,0,88376.59,0
CUST21088,772,Germany,Male,29,9,142083.53,3,0,0,102274.86,0
CUST21089,736,Spain,Female,58,6,124987.9,2,0,0,41561.95,0
CUST21090,843,Spain,Male,54,6,12367.6,1,1,1,91656.37,0
CUST21091,608,Germany,Female,48,5,37564.16,2,1,0,151104.72,0
CUST21092,404,Spain,Male,18,0,101113.44,2,1,0,173096.38,0
CUST21093,598,France,Female,46,1,94435.16,2,1,0,119668.47,0
CUST21094,509,Germany,Female,62,1,17229.02,3,1,1,77132.18,0
CUST21095,767,Spain,Female,51,10,116201.96,2,1,0,118214.69,1
CUST21096,738,France,Male,18,0,26001.92,2,1,0,145831.45,0
CUST21097,562,Germany,Female,32,6,146710.47,2,1,0,15000.0,0
CUST21098,544,Germany,Female,47,3,104119.7,1,0,0,151693.11,0
CUST21099,429,Germany,Male,60,0,12744.16,3,1,0,60493.59,1
CUST21100,371,Spain,Female,41,10,45900.78,1,1,0,60926.67,0
CUST21101,506,Germany,Male,62,0,44944.67,1,1,1,69028.24,1
CUST21102,470,Spain,Female,59,9,83793.22,1,1,0,99403.79,0
CUST21103,482,Germany,Male,31,8,63781.27,2,1,1,34993.56,0
CUST21104,849,Spain,Female,28,8,11998.11,2,0,1,72183.37,0
CUST21105,690,Germany,Female,64,1,0.0,3,0,0,108637.47,0
CUST21106,625,Spain,Female,48,9,105196.28,3,1,0,94835.71,0
CUST21107,439,Germany,Male,62,6,90743.03,3,1,0,102136.65,0
CUST21108,770,Spain,Male,65,4,80804.57,1,1,1,70421.41,1
CUST21109,672,Spain,Male,40,7,89890.25,3,1,0,116216.95,0
CUST21110,607,France,Male,20,3,40959.45,1,1,0,132538.73,0
CUST21111,582,France,Female,65,3,85119.58,1,0,0,129839.77,0
CUST21112,626,France,Female,48,3,214617.81,2,0,0,104242.46,0
CUST21113,769,Germany,Female,24,6,139601.19,2,0,0,127250.17,0
CUST21114,710,Germany,Female,45,6,59137.54,1,0,0,124197.73,1
CUST21115,592,France,Male,19,2,46214.55,3,0,1,205442.86,0
CUST21116,683,Spain,Female,33,2,0.0,1,1,0,139813.02,0
CUST21117,814,Spain,Male,36,10,133778.18,2,0,0,81006.51,0
CUST21118,513,Germany,Female,41,5,118263.29,2,1,1,43974.43,0
CUST21119,800,France,Female,47,9,45089.46,2,0,0,73248.69,0
CUST21120,653,Spain,Female,61,3,0.0,2,0,0,70069.68,0
CUST21121,442,France,Male,36,3,11460.29,3,0,1,108014.02,0
CUST21122,833,France,Female,56,3,99441.88,2,1,0,53488.47,0
CUST21123,693,Spain,Male,66,5,70086.26,1,1,1,138647.97,0
CUST21124,542,Spain,Female,56,8,113037.56,3,1,0,22469.66,0
CUST21125,457,Germany,Male,31,5,79754.37,3,1,0,15000.0,0
CUST21126,807,France,Male,53,3,128171.74,1,1,0,78919.78,0
CUST21127,761,France,Male,32,10,95326.63,3,1,0,47084.84,1
CUST21128,372,Spain,Male,42,6,120583.75,2,1,0,28379.48,0
CUST21129,667,France,Female,51,4,0.0,1,0,1,56331.85,0
CUST21130,407,Spain,Female,33,0,7110.99,1,0,1,50733.14,1
CUST21131,497,Germany,Male,18,6,54960.66,3,1,0,85456.04,0
CUST21132,634,Germany,Male,61,6,134376.28,1,0,1,57078.81,0
CUST21133,474,Spain,Female,55,10,178429.13,2,0,1,60738.95,0
CUST21134,606,Germany,Female,24,2,65967.03,3,1,1,84781.04,0
CUST21135,564,Germany,Male,37,1,41363.1,3,0,1,130640.87,0
CUST21136,640,Germany,Male,31,10,0.0,2,1,0,151183.55,0
CUST21137,750,France,Male,68,6,122496.01,3,1,0,91649.54,0
CUST21138,427,Germany,Male,66,0,44739.52,1,1,1,95149.44,0
CUST21139,748,Germany,Male,53,1,237708.41,3,1,1,76756.58,0
CUST21140,461,France,Female,40,5,34332.78,1,1,1,106656.19,0
CUST21141,366,Germany,Female,20,6,190790.13,1,1,0,102559.87,0
CUST21142,573,Germany,Male,30,2,116160.21,3,0,1,144663.15,0
CUST21143,501,France,Male,22,4,18445.46,3,1,0,15000.0,1
CUST21144,442,Spain,Female,59,8,87767.91,3,0,1,74447.6,1
CUST21145,561,Spain,Male,22,10,117425.93,3,1,0,100263.54,0
CUST21146,784,Germany,Male,53,5,62611.13,1,0,0,83817.22,0
CUST21147,642,France,Male,67,4,121089.05,2,1,1,42737.21,0
CUST21148,713,Germany,Male,34,3,119877.64,3,0,1,26528.5,0
